date,nav,scheme_code,scheme_name,fund_house
19-11-2013,16.53340,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-11-2013,16.52260,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-11-2013,16.26130,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-11-2013,16.17000,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-11-2013,16.23700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-11-2013,16.24000,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-11-2013,16.27050,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-11-2013,16.31040,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-11-2013,16.34850,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-11-2013,16.28530,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-11-2013,16.29550,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-10-2013,16.27360,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-10-2013,16.18020,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-10-2013,16.15850,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-10-2013,15.81940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-10-2013,15.86750,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-10-2013,15.94150,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-10-2013,15.86770,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-10-2013,15.87700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-10-2013,15.88940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-10-2013,15.78090,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-10-2013,15.54530,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-10-2013,15.67900,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-10-2013,15.73240,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-10-2013,15.74150,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-10-2013,15.64470,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-10-2013,15.60880,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-10-2013,15.38690,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-10-2013,15.34390,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-10-2013,15.26720,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-10-2013,15.19160,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-10-2013,14.95750,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-09-2013,14.83430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-09-2013,14.93890,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-09-2013,14.98040,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-09-2013,14.99670,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-09-2013,15.06450,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-09-2013,14.99490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-09-2013,15.20640,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-09-2013,15.39620,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-09-2013,14.99350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-09-2013,14.90420,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-09-2013,14.87830,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-09-2013,14.89140,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-09-2013,14.88350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-09-2013,14.94580,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-09-2013,14.86130,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-09-2013,14.42840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-09-2013,14.31290,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-09-2013,14.01060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-09-2013,13.90140,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-09-2013,14.23650,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-08-2013,14.14970,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-08-2013,13.89910,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-08-2013,13.63180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-08-2013,13.76140,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-08-2013,14.16950,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-08-2013,14.06600,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-08-2013,13.89440,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-08-2013,13.82490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-08-2013,13.99560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-08-2013,14.10200,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-08-2013,14.38180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-08-2013,14.80300,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-08-2013,14.76770,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-08-2013,14.58060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-08-2013,14.38940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-08-2013,14.23450,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-08-2013,14.36330,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-08-2013,14.67530,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-08-2013,14.66390,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-08-2013,14.75150,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-07-2013,14.75670,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-07-2013,14.80600,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-07-2013,14.93060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-07-2013,15.02500,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-07-2013,15.02590,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-07-2013,15.18370,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-07-2013,15.35020,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-07-2013,15.31720,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-07-2013,15.34250,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-07-2013,15.45580,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-07-2013,15.35510,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-07-2013,15.41070,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-07-2013,15.66100,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-07-2013,15.60220,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-07-2013,15.47090,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-07-2013,15.27300,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-07-2013,15.27410,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-07-2013,15.06390,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-07-2013,15.14720,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-07-2013,15.08430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-07-2013,14.88740,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-07-2013,15.04050,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-07-2013,15.06430,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-06-2013,14.93220,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-06-2013,14.58560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-06-2013,14.46610,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-06-2013,14.49390,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-06-2013,14.47070,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-06-2013,14.73060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-06-2013,14.72840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-06-2013,15.02090,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-06-2013,14.95320,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-06-2013,14.96130,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-06-2013,14.88520,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-06-2013,14.69360,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-06-2013,14.85270,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-06-2013,14.90650,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-06-2013,15.13680,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-06-2013,15.20150,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-06-2013,15.23910,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-06-2013,15.24560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-06-2013,15.21420,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-06-2013,15.25780,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-05-2013,15.43350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-05-2013,15.66040,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-05-2013,15.59960,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-05-2013,15.56320,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-05-2013,15.50800,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
24-05-2013,15.35940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-05-2013,15.21940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-05-2013,15.40890,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-05-2013,15.47530,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-05-2013,15.59630,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-05-2013,15.68110,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-05-2013,15.59170,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-05-2013,15.56170,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-05-2013,15.23360,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-05-2013,15.12840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-05-2013,15.33580,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-05-2013,15.26340,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-05-2013,15.35970,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-05-2013,15.27040,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-05-2013,15.14970,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-05-2013,15.05180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-05-2013,15.10320,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-04-2013,14.89450,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-04-2013,14.82890,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-04-2013,14.70580,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-04-2013,14.75860,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
23-04-2013,14.58010,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-04-2013,14.62590,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-04-2013,14.44010,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
17-04-2013,14.26700,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
16-04-2013,14.24360,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-04-2013,13.98500,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-04-2013,14.04260,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-04-2013,14.09940,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
10-04-2013,13.98260,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
09-04-2013,13.93890,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-04-2013,14.02240,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-04-2013,0.00000,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-04-2013,14.04790,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-04-2013,14.06010,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
03-04-2013,14.29290,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
02-04-2013,14.37680,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-04-2013,14.23100,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-03-2013,14.19910,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-03-2013,14.09450,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-03-2013,14.02110,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-03-2013,14.06380,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-03-2013,14.12870,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-03-2013,14.19180,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-03-2013,14.37560,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-03-2013,14.57160,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-03-2013,14.65030,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-03-2013,14.66880,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-03-2013,14.53840,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-03-2013,14.69000,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-03-2013,14.73090,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-03-2013,14.69710,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-03-2013,14.49210,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-03-2013,14.36690,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-03-2013,14.30510,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-03-2013,14.15350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-03-2013,14.23800,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-02-2013,14.10920,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
27-02-2013,14.28790,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
26-02-2013,14.20490,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-02-2013,14.40100,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
22-02-2013,14.44230,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
21-02-2013,14.41630,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
20-02-2013,14.61590,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
19-02-2013,14.61140,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
18-02-2013,14.49150,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
15-02-2013,14.46660,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
14-02-2013,14.50470,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
13-02-2013,14.61060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
12-02-2013,14.55460,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
11-02-2013,14.54890,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
08-02-2013,14.61450,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
07-02-2013,14.68220,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
06-02-2013,14.70260,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
05-02-2013,14.64350,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
04-02-2013,14.70650,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
01-02-2013,14.69610,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
31-01-2013,14.73260,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
30-01-2013,14.77060,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
29-01-2013,14.79460,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
28-01-2013,14.77690,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
25-01-2013,14.76950,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund
